planid,komnr,doklink
1108956,259,https://dokument.plandata.dk/20_1108956_APPROVED_1223986624235.pdf
1108548,259,https://dokument.plandata.dk/20_1108548_APPROVED_1223555808359.pdf
1108638,259,https://dokument.plandata.dk/20_1108638_APPROVED_1223555954512.pdf
1108994,259,https://dokument.plandata.dk/20_1108994_APPROVED_1223986742576.pdf
1108921,259,https://dokument.plandata.dk/20_1108921_APPROVED_1223986469380.pdf
1108644,259,https://dokument.plandata.dk/20_1108644_APPROVED_1223555966512.pdf
1109001,259,https://dokument.plandata.dk/20_1109001_APPROVED_1223986757904.pdf
1108454,259,https://dokument.plandata.dk/20_1108454_APPROVED_1223555639192.pdf
1108982,259,https://dokument.plandata.dk/20_1108982_APPROVED_1223986692812.pdf
1108901,259,https://dokument.plandata.dk/20_1108901_APPROVED_1223986414897.pdf
1108470,259,https://dokument.plandata.dk/20_1108470_APPROVED_1223555678925.pdf
1108912,259,https://dokument.plandata.dk/20_1108912_APPROVED_1223986441677.pdf
1108944,259,https://dokument.plandata.dk/20_1108944_APPROVED_1223986596876.pdf
1108614,259,https://dokument.plandata.dk/20_1108614_APPROVED_1223555913997.pdf
1109006,259,https://dokument.plandata.dk/20_1109006_APPROVED_1223986770481.pdf
3545450,190,https://dokument.plandata.dk/20_3545450_1506412405822.pdf
3324122,259,https://dokument.plandata.dk/20_3324122_1503495013455.pdf
1108597,259,https://dokument.plandata.dk/20_1108597_APPROVED_1223555890342.pdf
1074658,190,https://dokument.plandata.dk/20_1074658_APPROVED_1269331733671.pdf
1108426,259,https://dokument.plandata.dk/20_1108426_APPROVED_1223555556944.pdf
1108453,259,https://dokument.plandata.dk/20_1108453_APPROVED_1223555635864.pdf
1108937,259,https://dokument.plandata.dk/20_1108937_APPROVED_1223986581033.pdf
3265539,259,https://dokument.plandata.dk/20_3265539_1502383717628.pdf
2155739,259,https://dokument.plandata.dk/20_2155739_1380531942842.pdf
1108917,259,https://dokument.plandata.dk/20_1108917_APPROVED_1223986456255.pdf
1108562,259,https://dokument.plandata.dk/20_1108562_APPROVED_1223555835124.pdf
1108427,259,https://dokument.plandata.dk/20_1108427_APPROVED_1223555560788.pdf
1108624,259,https://dokument.plandata.dk/20_1108624_APPROVED_1223555930450.pdf
1108962,259,https://dokument.plandata.dk/20_1108962_APPROVED_1223986640297.pdf
1108627,259,https://dokument.plandata.dk/20_1108627_APPROVED_1223555935325.pdf
1108629,259,https://dokument.plandata.dk/20_1108629_APPROVED_1223555938169.pdf
1108623,259,https://dokument.plandata.dk/20_1108623_APPROVED_1223555928825.pdf
1108611,259,https://dokument.plandata.dk/20_1108611_APPROVED_1223555909997.pdf
3721948,259,https://dokument.plandata.dk/20_3721948_1514997790392.pdf
1108999,259,https://dokument.plandata.dk/20_1108999_APPROVED_1223986752669.pdf
2957302,259,https://dokument.plandata.dk/20_2957302_1434979981400.pdf
1108978,259,https://dokument.plandata.dk/20_1108978_APPROVED_1223986683437.pdf
1108972,259,https://dokument.plandata.dk/20_1108972_APPROVED_1223986665812.pdf
1108573,259,https://dokument.plandata.dk/20_1108573_APPROVED_1223555852765.pdf
1108578,259,https://dokument.plandata.dk/20_1108578_APPROVED_1223555861686.pdf
1108950,259,https://dokument.plandata.dk/20_1108950_APPROVED_1223986610095.pdf
1108494,259,https://dokument.plandata.dk/20_1108494_APPROVED_1223555721362.pdf
1108522,259,https://dokument.plandata.dk/20_1108522_1449763310081.pdf
1108632,259,https://dokument.plandata.dk/20_1108632_APPROVED_1223555943012.pdf
1108462,259,https://dokument.plandata.dk/20_1108462_APPROVED_1223555663379.pdf
1108581,259,https://dokument.plandata.dk/20_1108581_APPROVED_1223555867014.pdf
1108452,259,https://dokument.plandata.dk/20_1108452_APPROVED_1223555625427.pdf
1075619,190,https://dokument.plandata.dk/20_1075619_APPROVED_1204806329306.pdf
1108942,259,https://dokument.plandata.dk/20_1108942_1449762923472.pdf
1108598,259,https://dokument.plandata.dk/20_1108598_APPROVED_1223555891920.pdf
1108429,259,https://dokument.plandata.dk/20_1108429_APPROVED_1223555565569.pdf
1108591,259,https://dokument.plandata.dk/20_1108591_APPROVED_1223555881029.pdf
1108628,259,https://dokument.plandata.dk/20_1108628_APPROVED_1223555937122.pdf
1108980,259,https://dokument.plandata.dk/20_1108980_APPROVED_1223986687905.pdf
1108554,259,https://dokument.plandata.dk/20_1108554_APPROVED_1223555819750.pdf
1108965,259,https://dokument.plandata.dk/20_1108965_APPROVED_1223986648031.pdf
1108531,259,https://dokument.plandata.dk/20_1108531_1448374574488.pdf
1108552,259,https://dokument.plandata.dk/20_1108552_1514996890283.pdf
1108408,259,https://dokument.plandata.dk/20_1108408_APPROVED_1310380020242.pdf
1108467,259,https://dokument.plandata.dk/20_1108467_1514999722730.pdf
1108645,259,https://dokument.plandata.dk/20_1108645_APPROVED_1223555967871.pdf
1108435,259,https://dokument.plandata.dk/20_1108435_APPROVED_1223555578006.pdf
1108460,259,https://dokument.plandata.dk/20_1108460_APPROVED_1223555659519.pdf
1108605,259,https://dokument.plandata.dk/20_1108605_APPROVED_1223555901795.pdf
1074538,190,https://dokument.plandata.dk/20_1074538_APPROVED_1204191061118.pdf
1108595,259,https://dokument.plandata.dk/20_1108595_APPROVED_1223555887592.pdf
1108608,259,https://dokument.plandata.dk/20_1108608_APPROVED_1310380790877.pdf
1471352,259,https://dokument.plandata.dk/20_1471352_1434372524206.pdf
1108585,259,https://dokument.plandata.dk/20_1108585_APPROVED_1223555871873.pdf
1108640,259,https://dokument.plandata.dk/20_1108640_APPROVED_1223555957481.pdf
1108481,259,https://dokument.plandata.dk/20_1108481_1457427402973.pdf
1108988,259,https://dokument.plandata.dk/20_1108988_APPROVED_1223986719608.pdf
1108577,259,https://dokument.plandata.dk/20_1108577_APPROVED_1223555859983.pdf
1108975,259,https://dokument.plandata.dk/20_1108975_APPROVED_1223986676015.pdf
1108910,259,https://dokument.plandata.dk/20_1108910_APPROVED_1223986437271.pdf
1108410,259,https://dokument.plandata.dk/20_1108410_APPROVED_1223555497758.pdf
1108914,259,https://dokument.plandata.dk/20_1108914_APPROVED_1223986446115.pdf
1108570,259,https://dokument.plandata.dk/20_1108570_1514996895452.pdf
1108996,259,https://dokument.plandata.dk/20_1108996_APPROVED_1223986747357.pdf
1108966,259,https://dokument.plandata.dk/20_1108966_APPROVED_1223986650219.pdf
1108915,259,https://dokument.plandata.dk/20_1108915_APPROVED_1310381574575.pdf
1108637,259,https://dokument.plandata.dk/20_1108637_APPROVED_1320401429846.pdf
1108916,259,https://dokument.plandata.dk/20_1108916_APPROVED_1310381647638.pdf
1108957,259,https://dokument.plandata.dk/20_1108957_APPROVED_1223986626423.pdf
1108607,259,https://dokument.plandata.dk/20_1108607_APPROVED_1310380633988.pdf
1108511,259,https://dokument.plandata.dk/20_1108511_1515093377779.pdf
1108631,259,https://dokument.plandata.dk/20_1108631_APPROVED_1310380868564.pdf
1108973,259,https://dokument.plandata.dk/20_1108973_APPROVED_1223986668031.pdf
1108589,259,https://dokument.plandata.dk/20_1108589_APPROVED_1223555877701.pdf
1108486,259,https://dokument.plandata.dk/20_1108486_APPROVED_1310124001215.pdf
1037378,219,https://dokument.plandata.dk/20_1037378_APPROVED_1178606410447.pdf
1031783,265,https://dokument.plandata.dk/20_1031783_APPROVED_1174478879613.pdf
1031865,265,https://dokument.plandata.dk/20_1031865_APPROVED_1174481583669.pdf
1046965,350,https://dokument.plandata.dk/20_1046965_DRAFT_1185284066774.pdf
1070875,350,https://dokument.plandata.dk/20_1070875_DRAFT_1200918120353.pdf
1046950,350,https://dokument.plandata.dk/20_1046950_DRAFT_1185191811454.pdf
1192981,350,https://dokument.plandata.dk/20_1192981_DRAFT_1245409456325.pdf
2259195,350,https://dokument.plandata.dk/20_2259195_1378199183357.pdf
1047327,350,https://dokument.plandata.dk/20_1047327_DRAFT_1185357675376.pdf
1101632,350,https://dokument.plandata.dk/20_1101632_DRAFT_1219048079546.pdf
1043921,350,https://dokument.plandata.dk/20_1043921_DRAFT_1181893974506.pdf
1102449,350,https://dokument.plandata.dk/20_1102449_DRAFT_1219839208423.pdf
1047333,350,https://dokument.plandata.dk/20_1047333_DRAFT_1185362423676.pdf
1046973,350,https://dokument.plandata.dk/20_1046973_DRAFT_1185286940029.pdf
1070877,350,https://dokument.plandata.dk/20_1070877_DRAFT_1200919750905.pdf
1071939,350,https://dokument.plandata.dk/20_1071939_DRAFT_1202470592873.pdf
1046945,350,https://dokument.plandata.dk/20_1046945_DRAFT_1185183888938.pdf
3543924,350,https://dokument.plandata.dk/20_3543924_1504166015509.pdf
1360284,350,https://dokument.plandata.dk/20_1360284_APPROVED_1289819377100.pdf
3543959,350,https://dokument.plandata.dk/20_3543959_1509627502545.pdf
1070825,350,https://dokument.plandata.dk/20_1070825_DRAFT_1200906661564.pdf
1101777,350,https://dokument.plandata.dk/20_1101777_DRAFT_1219235150134.pdf
1075976,350,https://dokument.plandata.dk/20_1075976_APPROVED_1205424987731.pdf
1054831,350,https://dokument.plandata.dk/20_1054831_DRAFT_1191938792905.pdf
1046553,350,https://dokument.plandata.dk/20_1046553_DRAFT_1184861239314.pdf
1054844,350,https://dokument.plandata.dk/20_1054844_DRAFT_1192008201169.pdf
1059991,350,https://dokument.plandata.dk/20_1059991_DRAFT_1196079061981.pdf
1046442,350,https://dokument.plandata.dk/20_1046442_DRAFT_1184577384945.pdf
1021526,350,https://dokument.plandata.dk/20_1021526_DRAFT_1163512420916.pdf
2951996,350,https://dokument.plandata.dk/20_2951996_1418891547448.pdf
1059971,350,https://dokument.plandata.dk/20_1059971_DRAFT_1196073504748.pdf
1032848,350,https://dokument.plandata.dk/20_1032848_DRAFT_1251286173035.pdf
1073638,350,https://dokument.plandata.dk/20_1073638_DRAFT_1203008277675.pdf
3775375,350,https://dokument.plandata.dk/20_3775375_1509627548951.pdf
1046951,350,https://dokument.plandata.dk/20_1046951_DRAFT_1185192518576.pdf
1102150,350,https://dokument.plandata.dk/20_1102150_DRAFT_1219670689797.pdf
1053838,350,https://dokument.plandata.dk/20_1053838_APPROVED_1300442815306.pdf
1046185,350,https://dokument.plandata.dk/20_1046185_APPROVED_1193899134197.pdf
1054779,350,https://dokument.plandata.dk/20_1054779_DRAFT_1191848689958.pdf
1059987,350,https://dokument.plandata.dk/20_1059987_DRAFT_1196078435091.pdf
1367662,350,https://dokument.plandata.dk/20_1367662_APPROVED_1304670418151.pdf
1067193,350,https://dokument.plandata.dk/20_1067193_DRAFT_1200394338253.pdf
1102958,350,https://dokument.plandata.dk/20_1102958_DRAFT_1220276008477.pdf
1102970,350,https://dokument.plandata.dk/20_1102970_DRAFT_1220276611087.pdf
2275441,350,https://dokument.plandata.dk/20_2275441_1378199364824.pdf
1108377,350,https://dokument.plandata.dk/20_1108377_APPROVED_1236675508377.pdf
1054846,350,https://dokument.plandata.dk/20_1054846_APPROVED_1349180985738.pdf
1108379,350,https://dokument.plandata.dk/20_1108379_APPROVED_1236675755386.pdf
1158837,350,https://dokument.plandata.dk/20_1158837_1378295676693.pdf
2842271,350,https://dokument.plandata.dk/20_2842271_1409663812334.pdf
2907173,350,https://dokument.plandata.dk/20_2907173_1422956835604.pdf
1053845,350,https://dokument.plandata.dk/20_1053845_APPROVED_1190368277987.pdf
1054736,350,https://dokument.plandata.dk/20_1054736_APPROVED_1220967529786.pdf
1054745,350,https://dokument.plandata.dk/20_1054745_DRAFT_1191844067420.pdf
1054760,350,https://dokument.plandata.dk/20_1054760_DRAFT_1191846993892.pdf
1046551,350,https://dokument.plandata.dk/20_1046551_DRAFT_1184858670448.pdf
1071941,350,https://dokument.plandata.dk/20_1071941_DRAFT_1202471461742.pdf
1046943,350,https://dokument.plandata.dk/20_1046943_DRAFT_1185181680026.pdf
1046944,350,https://dokument.plandata.dk/20_1046944_DRAFT_1185182841730.pdf
1054822,350,https://dokument.plandata.dk/20_1054822_DRAFT_1191935257339.pdf
1071643,350,https://dokument.plandata.dk/20_1071643_DRAFT_1202132879652.pdf
1059854,350,https://dokument.plandata.dk/20_1059854_1508482679114.pdf
1059859,350,https://dokument.plandata.dk/20_1059859_APPROVED_1349180902209.pdf
1046953,350,https://dokument.plandata.dk/20_1046953_DRAFT_1185193089359.pdf
1059866,350,https://dokument.plandata.dk/20_1059866_DRAFT_1195805752621.pdf
1046967,350,https://dokument.plandata.dk/20_1046967_DRAFT_1185284645853.pdf
1046972,350,https://dokument.plandata.dk/20_1046972_DRAFT_1185286435745.pdf
1046975,350,https://dokument.plandata.dk/20_1046975_DRAFT_1185347883030.pdf
1059872,350,https://dokument.plandata.dk/20_1059872_1420633352935.pdf
1073776,350,https://dokument.plandata.dk/20_1073776_DRAFT_1203339115367.pdf
1081550,350,https://dokument.plandata.dk/20_1081550_DRAFT_1210257014486.pdf
1047321,350,https://dokument.plandata.dk/20_1047321_DRAFT_1185354086030.pdf
1047323,350,https://dokument.plandata.dk/20_1047323_DRAFT_1185355921405.pdf
1047326,350,https://dokument.plandata.dk/20_1047326_DRAFT_1185357055860.pdf
1101652,350,https://dokument.plandata.dk/20_1101652_DRAFT_1219130248714.pdf
1101653,350,https://dokument.plandata.dk/20_1101653_DRAFT_1219133191772.pdf
1101666,350,https://dokument.plandata.dk/20_1101666_DRAFT_1219150360067.pdf
1101699,350,https://dokument.plandata.dk/20_1101699_DRAFT_1219223214127.pdf
1101803,350,https://dokument.plandata.dk/20_1101803_DRAFT_1219239705080.pdf
1101650,350,https://dokument.plandata.dk/20_1101650_DRAFT_1219128538461.pdf
1059874,350,https://dokument.plandata.dk/20_1059874_APPROVED_1349180651984.pdf
1069896,350,https://dokument.plandata.dk/20_1069896_DRAFT_1200409837632.pdf
1054841,350,https://dokument.plandata.dk/20_1054841_DRAFT_1192006988450.pdf
1059953,350,https://dokument.plandata.dk/20_1059953_DRAFT_1196067776708.pdf
1059992,350,https://dokument.plandata.dk/20_1059992_DRAFT_1196080412665.pdf
1059970,350,https://dokument.plandata.dk/20_1059970_DRAFT_1196071972709.pdf
1060001,350,https://dokument.plandata.dk/20_1060001_DRAFT_1196082256306.pdf
1060116,350,https://dokument.plandata.dk/20_1060116_DRAFT_1196247122970.pdf
1060120,350,https://dokument.plandata.dk/20_1060120_DRAFT_1196250123127.pdf
1060142,350,https://dokument.plandata.dk/20_1060142_DRAFT_1196261494961.pdf
1069557,350,https://dokument.plandata.dk/20_1069557_DRAFT_1200402999100.pdf
1069589,350,https://dokument.plandata.dk/20_1069589_DRAFT_1200408738104.pdf
1044153,350,https://dokument.plandata.dk/20_1044153_DRAFT_1181897959279.pdf
1059868,350,https://dokument.plandata.dk/20_1059868_1508484324852.pdf
1423436,350,https://dokument.plandata.dk/20_1423436_APPROVED_1324547660942.pdf
1193319,350,https://dokument.plandata.dk/20_1193319_DRAFT_1245412164474.pdf
1070404,350,https://dokument.plandata.dk/20_1070404_DRAFT_1200487445166.pdf
1070820,350,https://dokument.plandata.dk/20_1070820_DRAFT_1200905710948.pdf
1070827,350,https://dokument.plandata.dk/20_1070827_DRAFT_1200907810160.pdf
1070829,350,https://dokument.plandata.dk/20_1070829_DRAFT_1200910463143.pdf
1071540,350,https://dokument.plandata.dk/20_1071540_1514999213062.pdf
3241675,350,https://dokument.plandata.dk/20_3241675_1480663643589.pdf
1070849,350,https://dokument.plandata.dk/20_1070849_DRAFT_1200916197918.pdf
1102971,350,https://dokument.plandata.dk/20_1102971_DRAFT_1220276825566.pdf
1046549,350,https://dokument.plandata.dk/20_1046549_DRAFT_1184856944133.pdf
1192746,350,https://dokument.plandata.dk/20_1192746_DRAFT_1245407256209.pdf
1191705,350,https://dokument.plandata.dk/20_1191705_DRAFT_1245405193215.pdf
1101662,350,https://dokument.plandata.dk/20_1101662_1475154855784.pdf
1071671,350,https://dokument.plandata.dk/20_1071671_DRAFT_1202204002654.pdf
1032851,350,https://dokument.plandata.dk/20_1032851_DRAFT_1251287383754.pdf
1046536,350,https://dokument.plandata.dk/20_1046536_DRAFT_1184838479965.pdf
1070390,350,https://dokument.plandata.dk/20_1070390_DRAFT_1200478071751.pdf
1071529,350,https://dokument.plandata.dk/20_1071529_DRAFT_1201795317928.pdf
1071544,350,https://dokument.plandata.dk/20_1071544_DRAFT_1201798367335.pdf
1071674,350,https://dokument.plandata.dk/20_1071674_APPROVED_1355737210012.pdf
1041899,350,https://dokument.plandata.dk/20_1041899_APPROVED_1181900345249.pdf
1047344,350,https://dokument.plandata.dk/20_1047344_PROPOSAL_1185466082731.pdf
1054832,350,https://dokument.plandata.dk/20_1054832_1441285997613.pdf
1044162,350,https://dokument.plandata.dk/20_1044162_DRAFT_1181899405492.pdf
1047345,350,https://dokument.plandata.dk/20_1047345_DRAFT_1185465553916.pdf
1046955,350,https://dokument.plandata.dk/20_1046955_DRAFT_1185193895432.pdf
1115285,350,https://dokument.plandata.dk/20_1115285_DRAFT_1228727046234.pdf
1046490,350,https://dokument.plandata.dk/20_1046490_1477644002083.pdf
1046552,350,https://dokument.plandata.dk/20_1046552_DRAFT_1184859873302.pdf
1047350,350,https://dokument.plandata.dk/20_1047350_DRAFT_1185524936662.pdf
1472333,350,https://dokument.plandata.dk/20_1472333_1381732191622.pdf
1045887,350,https://dokument.plandata.dk/20_1045887_DRAFT_1183646440346.pdf
1047347,350,https://dokument.plandata.dk/20_1047347_DRAFT_1185519346053.pdf
1071636,350,https://dokument.plandata.dk/20_1071636_DRAFT_1202128350799.pdf
1071683,350,https://dokument.plandata.dk/20_1071683_APPROVED_1349181324462.pdf
1101788,350,https://dokument.plandata.dk/20_1101788_DRAFT_1219237168551.pdf
1021253,350,https://dokument.plandata.dk/20_1021253_DRAFT_1163499825639.pdf
1046440,350,https://dokument.plandata.dk/20_1046440_DRAFT_1184575288570.pdf
1047348,350,https://dokument.plandata.dk/20_1047348_APPROVED_1185524012998.pdf
1070399,350,https://dokument.plandata.dk/20_1070399_DRAFT_1200485242734.pdf
1046971,350,https://dokument.plandata.dk/20_1046971_DRAFT_1185285131590.pdf
1047349,350,https://dokument.plandata.dk/20_1047349_DRAFT_1185524295928.pdf
1046445,350,https://dokument.plandata.dk/20_1046445_DRAFT_1184579422210.pdf
1046447,350,https://dokument.plandata.dk/20_1046447_DRAFT_1184587605039.pdf
1071686,350,https://dokument.plandata.dk/20_1071686_1449582657680.pdf
1071887,350,https://dokument.plandata.dk/20_1071887_DRAFT_1202403520536.pdf
1071925,350,https://dokument.plandata.dk/20_1071925_APPROVED_1202467743993.pdf
1041743,350,https://dokument.plandata.dk/20_1041743_DRAFT_1181822690474.pdf
1046546,350,https://dokument.plandata.dk/20_1046546_DRAFT_1184852850722.pdf
1047322,350,https://dokument.plandata.dk/20_1047322_DRAFT_1185355013038.pdf
1052124,350,https://dokument.plandata.dk/20_1052124_DRAFT_1188381612927.pdf
